10.1.1.112,53.552667ms,545.916µs
10.1.1.113,48.925167ms,105.917µs
10.1.1.115,41.901ms,88.667µs
10.1.1.114,34.0435ms,94.375µs
10.1.1.113,38.083625ms,67.416µs
10.1.1.115,39.165542ms,73.916µs
10.1.1.113,4.475754417s,55.959µs
10.1.1.114,71.155709ms,96.667µs
10.1.1.115,37.643209ms,95.791µs
10.1.1.112,22.703125ms,72.167µs
10.1.1.113,3.67573575s,31.375µs
10.1.1.115,73.392958ms,329.417µs
10.1.1.116,57.417416ms,91.792µs
10.1.1.113,93.946667ms,1.011208ms
10.1.1.115,2.905075s,52.792µs
10.1.1.114,220.84825ms,149.958µs
10.1.1.113,56.285917ms,79.5µs
10.1.1.113,4.703502667s,74.167µs
10.1.1.112,3.495077041s,32.584µs
10.1.1.113,3.190603375s,40.25µs
10.1.1.115,211.973709ms,99.041µs
10.1.1.112,36.401541ms,95.542µs
10.1.1.116,224.768416ms,199.917µs
10.1.1.116,3.176503667s,131.709µs
10.1.1.116,3.197675958s,75.084µs
10.1.1.113,3.755252125s,32.958µs
10.1.1.112,68.805125ms,79.834µs
10.1.1.116,65.355625ms,81.875µs
10.1.1.116,75.697ms,88.084µs
10.1.1.113,289.294791ms,102.625µs
10.1.1.114,270.642209ms,53.917µs
10.1.1.113,104.095375ms,90.167µs
10.1.1.112,4.340376333s,39.958µs
10.1.1.113,61.902833ms,69.166µs
10.1.1.111,3.64868675s,42.5µs
10.1.1.115,53.959875ms,119.5µs
10.1.1.113,67.250416ms,65.5µs
10.1.1.112,71.545833ms,721.416µs
10.1.1.114,3.638108291s,46µs
10.1.1.116,123.343ms,52.041µs
10.1.1.116,99.087917ms,42.25µs
10.1.1.114,361.053709ms,92.458µs
10.1.1.114,118.940667ms,67.25µs
10.1.1.113,122.630208ms,140.75µs
10.1.1.111,101.092292ms,95.584µs
10.1.1.112,451.821416ms,241.25µs
10.1.1.116,164.870458ms,68.542µs
10.1.1.116,79.913916ms,69.958µs
10.1.1.115,41.068709ms,80.125µs
10.1.1.113,44.8125ms,43.875µs
10.1.1.112,155.11275ms,4.541209ms
10.1.1.116,71.144875ms,49.125µs
10.1.1.112,88.517709ms,60.584µs
10.1.1.113,227.006917ms,120.542µs
10.1.1.112,3.468515208s,45.125µs
10.1.1.113,3.608059125s,43µs
10.1.1.111,109.003375ms,692.875µs
10.1.1.116,152.000917ms,66.333µs
10.1.1.116,5.347410292s,122.792µs
10.1.1.113,5.391328125s,88.917µs
10.1.1.113,5.135958625s,115.75µs
10.1.1.112,5.497056541s,95.209µs
10.1.1.111,387.620292ms,227.834µs
10.1.1.114,453.9965ms,51.5µs
10.1.1.111,466.805584ms,90.667µs
10.1.1.113,49.48525ms,95.834µs
10.1.1.114,514.318834ms,186.625µs
10.1.1.112,482.142541ms,144.5µs
10.1.1.113,558.472083ms,79.833µs
10.1.1.113,509.860916ms,87.125µs
10.1.1.116,537.28425ms,90.25µs
10.1.1.116,304.649292ms,463.042µs
10.1.1.116,581.426875ms,71.083µs
10.1.1.113,5.73959s,58µs
10.1.1.112,83.975333ms,128.375µs
10.1.1.116,88.086042ms,45.291µs
10.1.1.112,545.59675ms,83.625µs
10.1.1.113,78.822959ms,76.875µs
10.1.1.113,4.39929s,47.417µs
10.1.1.112,73.579083ms,73.583µs
10.1.1.113,76.998542ms,181.792µs
10.1.1.111,94.082625ms,106.166µs
10.1.1.116,71.846958ms,67.25µs
10.1.1.113,95.533875ms,48.959µs
10.1.1.114,113.053709ms,333.292µs
10.1.1.116,184.583667ms,83.917µs
10.1.1.112,391.495333ms,105.917µs
10.1.1.116,155.906125ms,200.208µs
10.1.1.113,176.899417ms,83.958µs
10.1.1.112,201.07775ms,79µs
10.1.1.116,117.04ms,75.708µs
10.1.1.113,1.180855375s,108.917µs
10.1.1.114,191.031125ms,98.375µs
10.1.1.116,112.593917ms,74.584µs
10.1.1.111,125.873ms,89.417µs
10.1.1.113,87.697625ms,357.167µs
10.1.1.113,154.111916ms,102.083µs
10.1.1.116,84.749791ms,80.667µs
10.1.1.116,99.31475ms,83.958µs
10.1.1.112,190.769833ms,100.917µs
10.1.1.114,78.197208ms,156.042µs
10.1.1.115,98.97475ms,36µs
10.1.1.112,5.258242417s,47.667µs
10.1.1.116,102.543084ms,249.208µs
10.1.1.116,99.6465ms,195.417µs
10.1.1.114,6.075908041s,315.708µs
10.1.1.112,86.410167ms,53.583µs
10.1.1.115,104.591542ms,2.323041ms
10.1.1.115,104.530125ms,79.791µs
10.1.1.113,109.349959ms,297.791µs
10.1.1.112,5.274813292s,33.5µs
10.1.1.116,98.280792ms,269.667µs
10.1.1.116,113.44225ms,43.208µs
10.1.1.112,61.907959ms,64.333µs
10.1.1.113,4.579831208s,123.833µs
10.1.1.111,372.388666ms,78.667µs
10.1.1.116,71.609792ms,166.417µs
10.1.1.112,153.598417ms,59.125µs
10.1.1.113,388.653375ms,49.916µs
10.1.1.115,171.561333ms,117.125µs
10.1.1.112,5.334644334s,42.25µs
10.1.1.114,4.632225042s,85.833µs
10.1.1.111,210.324709ms,95.166µs
10.1.1.112,4.773243542s,49.083µs
10.1.1.116,209.256333ms,118.084µs
10.1.1.113,85.339084ms,90.5µs
10.1.1.115,210.660042ms,346.042µs
10.1.1.116,4.8112865s,88.709µs
10.1.1.116,3.230532709s,119.292µs
10.1.1.113,3.997677291s,135.833µs
10.1.1.116,4.818919875s,70.958µs
10.1.1.113,4.953710125s,4.652125ms
10.1.1.112,224.173375ms,70.959µs
10.1.1.114,1.20863475s,109.5µs
10.1.1.113,480.129375ms,40.667µs
10.1.1.114,306.840958ms,86.708µs
10.1.1.113,69.26975ms,132.334µs
10.1.1.113,325.776583ms,110.417µs
10.1.1.113,64.143292ms,645.5µs
10.1.1.112,262.487459ms,92.916µs
10.1.1.115,332.635083ms,111.458µs
10.1.1.112,1.164234375s,200.333µs
10.1.1.115,105.025ms,101.417µs
10.1.1.114,393.758292ms,386.166µs
10.1.1.111,76.198583ms,207.291µs
10.1.1.115,77.710291ms,967µs
10.1.1.113,5.423434708s,30.708µs
10.1.1.113,120.225042ms,95.5µs
10.1.1.113,98.277958ms,102.959µs
10.1.1.112,74.899292ms,189.875µs
10.1.1.113,3.202150459s,88.458µs
10.1.1.112,6.853616542s,31.833µs
10.1.1.111,88.816292ms,56.167µs
10.1.1.114,4.624002834s,187.667µs
10.1.1.114,189.441125ms,99.709µs
10.1.1.112,115.545625ms,90.75µs
10.1.1.114,114.831125ms,91.542µs
10.1.1.111,119.872667ms,154.333µs
10.1.1.113,87.551417ms,117.334µs
10.1.1.111,131.646667ms,119.125µs
10.1.1.114,64.650792ms,175.959µs
10.1.1.111,76.202792ms,95µs
10.1.1.116,630.245333ms,41.625µs
10.1.1.116,5.94664475s,42.083µs
10.1.1.113,45.443792ms,183.083µs
10.1.1.113,52.215417ms,122.542µs
10.1.1.111,74.566708ms,112.959µs
10.1.1.116,5.601807208s,45.792µs
10.1.1.113,67.760667ms,65.833µs
10.1.1.116,103.8935ms,49.75µs
10.1.1.115,69.359667ms,214.459µs
10.1.1.111,78.625333ms,85.666µs
10.1.1.116,6.297959167s,56.875µs
10.1.1.113,78.297708ms,103.042µs
10.1.1.112,95.940084ms,228.583µs
10.1.1.112,110.9245ms,46.792µs
10.1.1.116,58.00125ms,159.834µs
10.1.1.113,63.158ms,113.458µs
10.1.1.113,67.035292ms,72µs
10.1.1.116,738.708875ms,99.875µs
10.1.1.114,258.233541ms,111.25µs
10.1.1.111,81.549917ms,89.792µs
10.1.1.111,107.96175ms,258.792µs
10.1.1.113,121.871875ms,226.208µs
10.1.1.113,108.14875ms,74.083µs
10.1.1.113,121.6555ms,79.666µs
10.1.1.113,124.18725ms,51.416µs
10.1.1.112,168.820875ms,92µs
10.1.1.113,161.177792ms,64.625µs
10.1.1.114,5.65366975s,34.084µs
10.1.1.116,6.999766875s,76.375µs
10.1.1.116,184.218333ms,45.5µs
10.1.1.111,217.572583ms,47.125µs
10.1.1.113,233.836541ms,82.584µs
10.1.1.113,5.929059042s,37.125µs
10.1.1.112,135.354125ms,173.459µs
10.1.1.114,83.0215ms,85.959µs
10.1.1.115,5.71254525s,60.292µs
10.1.1.113,5.7979475s,171.584µs
10.1.1.113,230.497375ms,230.917µs
10.1.1.113,185.428917ms,143.833µs
10.1.1.116,164.878792ms,59.917µs
10.1.1.112,84.86ms,76.167µs
10.1.1.113,220.426791ms,99.125µs
10.1.1.111,93.622667ms,84.417µs
10.1.1.111,119.96375ms,50.416µs
10.1.1.115,115.65675ms,87.292µs
10.1.1.116,6.775808959s,31.875µs
10.1.1.116,121.714584ms,51.25µs
10.1.1.114,95.181958ms,83.25µs
10.1.1.113,148.656708ms,113.166µs
10.1.1.115,99.841541ms,37.625µs
10.1.1.113,140.742709ms,29.986459ms
10.1.1.116,131.634209ms,35.375µs
10.1.1.112,154.640875ms,424.042µs
10.1.1.111,184.209083ms,45.459µs
10.1.1.116,184.356084ms,83.416µs
10.1.1.113,415.717458ms,49.667µs
10.1.1.113,180.969875ms,55.042µs
10.1.1.112,151.416375ms,441.333µs
10.1.1.114,85.016084ms,85.75µs
10.1.1.116,512.939292ms,49.916µs
10.1.1.113,117.445666ms,476.25µs
10.1.1.116,182.383667ms,386.5µs
10.1.1.116,6.72612225s,42.208µs
10.1.1.114,125.128708ms,94.875µs
10.1.1.112,101.11825ms,272.5µs
10.1.1.116,315.78275ms,83.208µs
10.1.1.113,248.251084ms,42.125µs
10.1.1.111,193.342958ms,76.166µs
10.1.1.111,6.8449475s,32.292µs
10.1.1.115,223.548917ms,162.416µs
10.1.1.112,228.174125ms,178.917µs
10.1.1.111,229.223125ms,321.708µs
10.1.1.115,241.616458ms,909.708µs
10.1.1.116,260.376791ms,50.083µs
10.1.1.113,137.353458ms,288.292µs
10.1.1.112,147.421667ms,152.042µs
10.1.1.116,390.87875ms,94.583µs
10.1.1.113,313.348667ms,81.458µs
10.1.1.113,1.673747041s,85.584µs
10.1.1.114,328.886375ms,65.125µs
10.1.1.116,121.600792ms,83.375µs
10.1.1.113,77.170083ms,110µs
10.1.1.114,267.928542ms,5.2505ms
10.1.1.116,848.843958ms,68.125µs
10.1.1.113,120.697166ms,80.5µs
10.1.1.116,8.016374708s,62.292µs
10.1.1.111,6.918164667s,35.584µs
10.1.1.116,141.296167ms,53.458µs
10.1.1.113,93.861ms,89.958µs
10.1.1.112,80.254083ms,336.875µs
10.1.1.114,130.7845ms,2.783833ms
10.1.1.114,1.041487458s,94.375µs
10.1.1.116,7.129875s,37.958µs
10.1.1.112,167.38025ms,84.417µs
10.1.1.115,135.363208ms,99.709µs
10.1.1.112,135.243583ms,48.417µs
10.1.1.116,158.342166ms,84.792µs
10.1.1.111,164.378583ms,79.709µs
10.1.1.112,134.528459ms,76.625µs
10.1.1.112,195.413917ms,69.5µs
10.1.1.113,168.989708ms,175.625µs
10.1.1.115,192.138333ms,48.833µs
10.1.1.116,199.04925ms,177.75µs
10.1.1.116,199.215042ms,464.875µs
10.1.1.112,80.031667ms,109.458µs
10.1.1.115,7.552641583s,89.625µs
10.1.1.112,2.299642583s,84.041µs
10.1.1.116,7.580700208s,32.375µs
10.1.1.114,203.364625ms,188.791µs
10.1.1.112,138.995791ms,51.584µs
10.1.1.116,215.121667ms,123.292µs
10.1.1.113,214.580375ms,50.833µs
10.1.1.116,268.309542ms,40.916µs
10.1.1.114,243.597791ms,130.417µs
10.1.1.112,188.588208ms,81.583µs
10.1.1.116,7.490537625s,90.667µs
10.1.1.114,553.770666ms,86.792µs
10.1.1.116,7.657089167s,65.375µs
10.1.1.113,385.407208ms,77.125µs
10.1.1.111,7.22602075s,33.5µs
10.1.1.113,7.304645959s,139.75µs
10.1.1.113,783.133875ms,42.5µs
10.1.1.115,433.691583ms,54.292µs
10.1.1.113,425.878875ms,188.541µs
10.1.1.112,465.48775ms,105.333µs
10.1.1.114,485.646167ms,137.75µs
10.1.1.115,485.379ms,108.833µs
10.1.1.116,329.006791ms,67.584µs
10.1.1.116,8.144853875s,42.709µs
10.1.1.112,195.652167ms,37µs
10.1.1.116,426.36675ms,44.875µs
10.1.1.113,524.588458ms,70.958µs
10.1.1.113,548.193834ms,386.875µs
10.1.1.111,164.5085ms,248.667µs
10.1.1.115,112.675166ms,87.833µs
10.1.1.113,164.545792ms,15.768042ms
10.1.1.113,135.071375ms,101.458µs
10.1.1.116,146.354209ms,53.917µs
10.1.1.116,159.903875ms,259.625µs
10.1.1.115,82.319709ms,100.25µs
10.1.1.113,181.749541ms,431.542µs
10.1.1.113,125.050125ms,84.458µs
10.1.1.114,110.981625ms,94.583µs
10.1.1.116,132.51975ms,68.375µs
10.1.1.113,176.158625ms,44.25µs
10.1.1.116,294.742791ms,94.666µs
10.1.1.112,267.838ms,59.584µs
10.1.1.114,309.450333ms,90.583µs
10.1.1.111,223.268666ms,140.917µs
10.1.1.111,237.188875ms,153.708µs
10.1.1.113,8.882979417s,80.583µs
10.1.1.116,236.401ms,99.333µs
10.1.1.116,8.147836542s,35.375µs
10.1.1.112,274.9995ms,149.042µs
10.1.1.114,236.677ms,103.917µs
10.1.1.114,8.626502s,32.25µs
10.1.1.116,8.442112792s,43.542µs
10.1.1.111,176.728709ms,90.833µs
10.1.1.113,232.083834ms,87.584µs
10.1.1.113,283.466667ms,185.458µs
10.1.1.111,229.156042ms,276.417µs
10.1.1.116,8.695182375s,31.209µs
10.1.1.112,168.047833ms,98.667µs
10.1.1.113,193.961833ms,433.459µs
10.1.1.111,151.18125ms,341.25µs
10.1.1.114,112.080958ms,94.583µs
10.1.1.112,304.831792ms,199.334µs
10.1.1.113,299.152917ms,73.167µs
10.1.1.113,76.492541ms,156.042µs
10.1.1.116,335.908625ms,88.583µs
10.1.1.112,72.998417ms,6.836791ms
10.1.1.115,98.429166ms,153.75µs
10.1.1.113,106.734791ms,345.041µs
10.1.1.113,9.036215334s,51.334µs
10.1.1.116,99.810917ms,84.458µs
10.1.1.114,118.751375ms,49.292µs
10.1.1.114,157.712541ms,98.25µs
10.1.1.112,142.064583ms,69.584µs
10.1.1.113,51.174458ms,251.916µs
10.1.1.116,59.395625ms,91.209µs
10.1.1.115,65.045167ms,45.666µs
10.1.1.114,94.073583ms,87.875µs
10.1.1.116,98.301291ms,89.959µs
10.1.1.111,8.779263208s,72.75µs
10.1.1.113,71.276667ms,90.542µs
10.1.1.115,808.6235ms,85.5µs
10.1.1.115,82.744584ms,101.208µs
10.1.1.113,97.609959ms,92.125µs
10.1.1.116,282.150625ms,78.417µs
10.1.1.112,66.789292ms,195.083µs
10.1.1.113,109.271333ms,270.459µs
10.1.1.112,101.548666ms,178.584µs
10.1.1.111,84.270167ms,158.625µs
10.1.1.116,376.488208ms,72.75µs
10.1.1.116,164.507916ms,86.625µs
10.1.1.113,99.361291ms,49.292µs
10.1.1.111,112.306625ms,93.916µs
10.1.1.112,96.578875ms,77.584µs
10.1.1.113,49.93925ms,126.542µs
10.1.1.112,73.651375ms,77.459µs
10.1.1.114,75.451667ms,66.166µs
10.1.1.112,68.321667ms,52.084µs
10.1.1.114,88.847584ms,46.625µs
10.1.1.116,155.398ms,164.375µs
10.1.1.113,56.089291ms,87.583µs
10.1.1.116,129.935959ms,60.25µs
10.1.1.115,144.862375ms,78.292µs
10.1.1.112,57.528708ms,231.667µs
10.1.1.113,60.58075ms,161µs
10.1.1.116,109.121917ms,73.333µs
10.1.1.112,39.54425ms,96.334µs
10.1.1.116,6.938272917s,143.083µs
10.1.1.116,70.341167ms,88.125µs
10.1.1.113,10.160166042s,36µs
10.1.1.113,70.373125ms,51.625µs
10.1.1.112,78.858917ms,40.416µs
10.1.1.116,1.209588875s,55.75µs
10.1.1.112,65.209458ms,92.5µs
10.1.1.114,91.348542ms,553.958µs
10.1.1.116,91.202084ms,79.792µs
10.1.1.115,91.347875ms,52.458µs
10.1.1.112,61.315208ms,81.208µs
10.1.1.116,88.310125ms,60.958µs
10.1.1.116,330.441834ms,3.539292ms
10.1.1.113,84.007208ms,79µs
10.1.1.114,90.416083ms,49.167µs
10.1.1.116,156.495917ms,77.458µs
10.1.1.116,99.989167ms,576.208µs
10.1.1.113,272.230833ms,202µs
10.1.1.116,9.683245291s,28.292µs
10.1.1.112,8.985035709s,35µs
10.1.1.115,9.950966333s,46.708µs
