10.1.1.113,656.843958ms,71.125µs
10.1.1.112,677.676041ms,99.375µs
10.1.1.112,681.565791ms,39.167µs
10.1.1.116,653.061167ms,63.375µs
10.1.1.116,657.210667ms,92.166µs
10.1.1.111,690.73275ms,3.581459ms
10.1.1.111,629.979541ms,50.375µs
10.1.1.113,416.3385ms,210.917µs
10.1.1.113,368.94925ms,77.291µs
10.1.1.113,489.319875ms,36.709µs
10.1.1.112,438.081084ms,197.25µs
10.1.1.115,444.464292ms,72.5µs
10.1.1.111,360.398417ms,62µs
10.1.1.112,322.38325ms,53.042µs
10.1.1.113,328.656042ms,40.541µs
10.1.1.114,405.54725ms,70.25µs
10.1.1.112,412.36075ms,89.459µs
10.1.1.111,322.824959ms,129.458µs
10.1.1.115,322.873375ms,46.25µs
10.1.1.115,687.808958ms,36.541µs
10.1.1.114,299.630875ms,37.125µs
10.1.1.114,287.105042ms,62.625µs
10.1.1.114,292.034958ms,74.084µs
10.1.1.115,305.833125ms,39.5µs
10.1.1.113,305.687334ms,56.542µs
10.1.1.116,334.015667ms,70.708µs
10.1.1.111,337.211417ms,61.25µs
10.1.1.113,329.644834ms,385.041µs
10.1.1.116,333.214959ms,55.125µs
10.1.1.111,340.536583ms,34.958µs
10.1.1.114,165.357208ms,56.125µs
10.1.1.113,375.50525ms,98.458µs
10.1.1.114,394.787959ms,41.208µs
10.1.1.113,398.27175ms,34.625µs
10.1.1.115,232.2615ms,106.208µs
10.1.1.114,249.486917ms,72.834µs
10.1.1.116,448.70225ms,31.667µs
10.1.1.112,240.686916ms,127.334µs
10.1.1.115,482.437416ms,39.292µs
10.1.1.113,307.166791ms,77.084µs
10.1.1.112,493.727791ms,94.5µs
10.1.1.116,303.872583ms,68.666µs
10.1.1.116,307.194166ms,55.708µs
10.1.1.116,249.018042ms,61.709µs
10.1.1.116,319.9475ms,115.417µs
10.1.1.114,281.49875ms,70.625µs
10.1.1.114,311.259ms,44.416µs
10.1.1.115,303.625542ms,462.958µs
10.1.1.112,320.098792ms,64.291µs
10.1.1.112,311.794792ms,73.875µs
10.1.1.116,232.077542ms,33.917µs
10.1.1.114,320.056416ms,78.792µs
10.1.1.116,232.966875ms,32.25µs
10.1.1.112,382.513291ms,81.708µs
10.1.1.114,137.677292ms,37.291µs
10.1.1.113,423.70675ms,41.833µs
10.1.1.112,128.978875ms,15.267792ms
10.1.1.115,353.297917ms,37.375µs
10.1.1.115,118.176375ms,38.958µs
10.1.1.116,148.887333ms,76.833µs
10.1.1.113,384.123833ms,2.288541ms
10.1.1.116,156.211583ms,53.166µs
10.1.1.112,156.492209ms,32.75µs
10.1.1.114,381.561042ms,145µs
10.1.1.111,359.169125ms,170.875µs
10.1.1.114,199.170916ms,214.833µs
10.1.1.116,149.590417ms,39.042µs
10.1.1.116,141.359042ms,40.833µs
10.1.1.113,204.238ms,49.584µs
10.1.1.115,140.876583ms,95.125µs
10.1.1.114,249.255209ms,37µs
10.1.1.111,111.121375ms,45.875µs
10.1.1.116,111.069166ms,560.583µs
10.1.1.114,162.406834ms,63.75µs
10.1.1.115,141.236ms,144.875µs
